,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6766,1,0,0,0,19,1,1,1,0,0,2,1,2,2,0,0,1,0.8424883807538404,0.23024127396985208,1
6767,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0.36633481059794804,0.01714885449148887,1
6768,1,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,2,0.5670101768327827,0.006502362248461774,1
6769,0,0,0,0,17,1,1,0,0,0,2,1,2,1,0,1,1,0.6551054114026508,0.16246619395964526,1
6770,1,0,0,0,11,1,0,1,0,1,2,1,0,0,0,1,2,0.6814182077034913,0.11721903823612384,1
6771,1,0,1,0,52,1,2,1,0,0,2,1,0,2,1,0,0,0.7758144976416844,0.5739541539470241,1
6772,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,0.6164014915339714,0.014736614190555549,1
6773,0,0,0,0,6,1,0,1,0,0,0,0,2,2,0,0,2,0.7095547893418783,0.06410025422630554,1
6774,0,0,1,0,7,1,0,1,0,0,1,0,2,0,0,1,2,0.6777243321111425,0.06555766030656617,1
6775,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,1,0.5749459933238782,0.00659425691553787,1
6776,0,0,1,0,54,1,2,1,0,2,0,0,1,2,0,1,0,0.811362880922399,0.6194805359844608,1
6777,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,3,0.31991063681819354,0.003641014586280374,1
6778,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1,1,0.5451220902628134,0.02765647103985385,1
6779,0,0,1,0,62,1,1,1,2,2,2,0,0,0,1,0,1,0.7456125133887985,0.6636084097672847,1
6780,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,1,1,0.100045254633054,0.03232053273199,1
6781,0,0,0,0,13,1,2,1,0,0,0,0,0,0,0,1,2,0.5866869694705864,0.11758665601387473,1
6782,1,0,0,0,30,1,2,1,0,0,0,0,0,2,0,0,1,0.6984196406195888,0.3048394788906233,1
6783,0,0,0,0,6,1,1,1,0,0,0,0,1,2,0,1,0,0.7439466941320577,0.05957006982814157,1
6784,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,0.5179935629631925,0.005934762755983887,1
6785,1,0,0,0,1,0,0,0,0,0,2,0,1,1,0,1,2,0.3201516844586412,0.0036438058545378077,1
6786,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0.26804155717690015,0.003040384290641811,1
6787,0,0,1,1,4,1,2,0,0,0,0,0,0,0,0,0,2,0.32500925109972756,0.02500054707451106,1
6788,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,3,0.314486184807649,0.0035782008591561934,1
6789,0,0,0,0,2,1,0,1,1,1,0,1,0,0,0,1,1,0.6818028249159613,0.018848959100813183,1
6790,0,0,0,1,14,1,0,0,1,0,0,0,0,2,0,0,2,0.5841258736568795,0.12412685572788384,1
6791,1,0,0,0,32,1,1,1,0,1,0,0,0,0,0,1,0,0.6071980587847228,0.29742915105895534,1
6792,0,0,1,0,6,0,0,0,0,0,0,2,0,0,0,1,2,0.30429053189950583,0.02910341668154173,1
6793,0,0,0,0,4,1,2,1,0,2,0,1,0,2,0,1,2,0.7303586850544809,0.03927843456216463,1
6794,1,0,0,0,40,1,2,1,0,0,0,0,1,1,0,0,0,0.7658436640772918,0.42528695091889557,1
6795,0,0,0,0,26,1,1,1,0,0,1,0,0,1,0,1,2,0.665794407473732,0.2718479602113926,1
6796,0,0,0,0,37,1,2,1,0,0,0,1,2,2,0,1,2,0.809935439996827,0.4302103762931821,1
6797,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,0.6135260073264077,0.0070410033273949945,1
6798,0,1,1,0,52,1,1,0,2,0,0,1,0,0,0,1,1,0.4210512693804206,0.3705102673714624,1
6799,1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,0.6201270297445697,0.007117441430287049,1
6800,0,0,0,0,47,1,0,0,1,0,1,1,0,0,0,1,1,0.4226887955140628,0.33199236200265314,1
6801,0,1,0,0,28,1,2,1,0,1,0,0,1,0,0,1,2,0.6467109677359535,0.26190579961830107,1
6802,0,0,0,0,15,1,0,0,0,2,0,0,0,1,0,0,0,0.6660408990239166,0.14427663287205905,1
6803,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,0.5546343714500528,0.006359053678169027,1
6804,0,0,0,0,30,1,2,1,0,0,1,0,0,1,0,1,2,0.7344183934088294,0.3233993529696827,1
6805,0,1,1,0,3,1,2,1,1,0,0,0,2,2,0,1,2,0.831249742552761,0.037455228210829326,1
6806,1,0,0,0,41,1,0,0,2,0,0,0,0,0,0,0,1,0.5829929287910577,0.36634381064588,1
6807,1,0,0,0,65,1,2,1,0,0,0,2,2,2,0,1,1,0.8256808406291913,0.7908469667525088,1
6808,0,0,0,0,5,1,2,1,0,0,0,0,1,0,0,1,2,0.6305076610289292,0.052413373309387494,1
6809,0,1,0,0,19,1,0,1,0,0,2,0,1,2,0,1,1,0.7736073738872786,0.20299402839557226,1
6810,0,1,1,0,27,1,0,1,1,0,2,0,1,2,0,1,2,0.811456178953066,0.31536289753944285,1
6811,0,0,0,0,64,1,2,0,1,0,1,1,0,0,1,0,1,0.5535244907896384,0.5465301059920802,1
6812,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,0.25931518096235184,0.0029393351499621516,1
6813,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,0.020329284547430132,0.00017194134598830062,1
6814,0,0,0,0,8,1,0,0,0,1,0,1,1,0,0,0,2,0.49157834934107625,0.06965550892775146,1
6815,0,0,1,0,49,1,2,1,0,2,0,0,2,1,0,0,2,0.7975759547320151,0.5656275112774849,1
6816,0,0,0,0,50,1,2,1,0,0,1,0,0,1,0,0,0,0.7004938759321528,0.5189992737768352,1
6817,0,0,1,0,24,1,0,1,0,2,2,0,2,2,0,1,2,0.801364308273067,0.288075069338709,1
6818,0,0,0,0,3,1,0,1,0,0,0,0,2,0,0,1,2,0.6077386239096594,0.026007139570257864,1
6819,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,0.007628916884030945,2.4874429876817986e-05,1
6820,0,0,0,0,17,0,1,0,0,0,0,0,0,0,0,1,2,0.10996188657718661,0.053145713795343406,1
6821,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,2,0.6106069824386049,0.014527904612904222,1
6822,0,0,0,0,5,1,0,0,1,1,0,0,0,0,0,0,1,0.39688539846279913,0.03965311678643146,1
6823,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,1,2,0.5638443624775887,0.006465702951145398,1
6824,0,0,0,0,67,1,2,1,2,2,2,2,2,2,2,0,0,0.969573214183971,0.8913250338121086,1
6825,0,0,0,0,29,1,1,0,0,2,0,0,0,0,0,1,0,0.6089567940665421,0.2591677554889916,1
6826,0,0,1,0,49,1,2,1,0,2,1,0,2,0,0,0,2,0.767953633580088,0.5622544942044763,1
6827,0,0,0,0,15,1,1,1,0,0,0,0,2,2,0,1,2,0.7499824377617164,0.16456339330090083,1
6828,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,2,0.08764012602179208,0.02243156096928538,1
6829,0,0,0,0,5,1,2,1,0,0,0,0,1,0,0,1,2,0.6238408382648573,0.052375897555219625,1
6830,0,0,0,0,30,1,0,1,0,2,0,0,0,0,0,1,1,0.5805595308240189,0.2600805839443938,1
6831,0,0,1,1,10,0,0,0,0,1,0,0,0,0,0,0,2,0.0664311866679077,0.025740911488077774,1
6832,0,0,0,0,4,1,2,1,0,2,0,0,0,2,0,1,2,0.7168054735745295,0.04028101048870303,1
6833,1,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,2,0.3287282987693758,0.018909005263565253,1
6834,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,0.019082535064106593,0.00015750431498766414,1
6835,1,0,0,0,5,0,1,0,1,2,1,1,0,0,0,1,2,0.19997103745787262,0.022641932313088736,1
6836,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.26145428799955184,0.002964105446659939,1
6837,0,0,1,1,4,1,2,1,0,1,0,0,1,2,0,1,2,0.7847854108411825,0.04217026589669706,1
6838,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,0.021168976687246266,0.00018166476004675275,1
6839,0,0,0,0,25,1,0,1,0,0,0,0,1,2,0,1,2,0.7198581601323647,0.26989212470386303,1
6840,0,0,0,0,25,1,2,1,2,2,0,0,1,2,0,1,2,0.8219225311468497,0.3047773453490927,1
6841,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.2772084706909236,0.003146534737345278,1
6842,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,2,0.5630561033446327,0.016048153799778798,1
6843,1,0,0,0,3,1,0,0,0,0,1,0,0,0,0,1,1,0.32644575535207765,0.01735333139180836,1
6844,0,0,0,0,26,1,2,1,0,0,1,0,1,2,0,1,2,0.7957053507812987,0.2879233814189387,1
6845,0,0,0,0,26,1,1,1,2,1,0,0,2,2,0,0,2,0.8149976224331917,0.30436777641829127,1
6846,0,0,0,0,38,1,1,1,0,0,0,2,2,1,0,1,2,0.8043028631323413,0.42803623937960655,1
6847,0,1,1,0,32,1,2,1,0,0,0,0,0,1,0,1,1,0.6685023804723791,0.3021599625042302,1
6848,0,0,0,0,14,1,0,1,0,0,2,1,2,2,0,1,2,0.8356398378609029,0.17658392002252968,1
6849,0,0,0,0,10,1,2,1,0,0,0,1,2,1,0,1,2,0.7982094288318513,0.12002996868295965,1
6850,0,0,0,0,13,1,0,1,0,0,0,0,0,0,0,1,1,0.519183844424298,0.10354288271039759,1
6851,0,0,1,0,65,1,2,1,0,2,2,0,2,2,0,1,2,0.8730903927693452,0.8036009643281387,1
6852,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,3,0.32283217081652793,0.0036748451813337843,1
6853,1,0,0,0,36,1,2,0,0,0,0,0,1,1,0,1,1,0.6953415496910487,0.35594694255799125,1
6854,0,0,0,0,39,1,2,1,0,0,0,0,2,0,0,1,2,0.7220134818014602,0.4067336729796319,1
6855,0,0,0,0,8,1,2,1,0,0,0,0,0,2,0,1,2,0.6622429482060476,0.08597902290908746,1
6856,0,0,0,0,38,1,0,1,1,2,1,0,0,0,0,1,1,0.6548701774008395,0.3710701593675689,1
6857,0,0,0,0,44,1,0,0,0,0,0,0,1,0,0,0,1,0.36880147015733167,0.2839978881587548,1
6858,1,0,0,0,47,1,2,1,0,0,2,0,0,0,0,0,1,0.6803559531950948,0.4886160357359373,1
6859,1,0,0,0,4,0,1,0,0,1,0,0,1,1,0,0,2,0.3029362474769436,0.021059502724667587,1
6860,1,0,0,0,43,1,2,1,0,0,0,1,1,1,0,0,1,0.7923952158327201,0.48421290511659676,1
6861,1,0,0,0,36,1,0,1,0,0,0,0,0,0,0,1,0,0.5391974774680254,0.29754448154575197,1
6862,1,0,0,0,1,1,1,1,0,0,0,0,2,2,0,1,2,0.7533910696474792,0.008660603950972137,1
6863,0,0,0,0,46,1,2,1,0,0,1,0,0,2,0,1,1,0.7702075768407671,0.5195536187462694,1
6864,0,0,0,0,52,1,1,0,2,0,0,1,0,0,0,1,1,0.42682580453401786,0.37053091543793504,1
6865,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,0.26154676234231145,0.008509667320978787,1
6866,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0.5355099257396762,0.023203709966365487,1
6867,1,0,0,0,50,1,2,1,0,0,1,0,0,0,0,0,1,0.6195714234251762,0.48750608775698023,1
6868,0,1,0,0,41,1,2,1,1,1,2,0,2,2,0,1,2,0.934206569250077,0.5388609110805098,1
6869,0,0,0,0,15,1,0,0,0,0,0,1,1,0,0,0,2,0.4767944983655047,0.11543443533178253,1
6870,1,0,0,0,26,1,1,1,0,0,0,1,0,0,0,1,1,0.6087750438983306,0.2383807337587318,1
6871,0,0,0,0,8,1,0,1,0,0,0,0,2,0,0,0,0,0.6305431320009114,0.07584784390402172,1
6872,0,0,0,0,7,1,0,1,0,0,0,0,2,0,0,1,2,0.6341539400902546,0.06532518759922817,1
6873,0,0,0,0,24,1,0,1,0,0,0,1,1,1,0,1,2,0.731570022853515,0.24311136001738798,1
6874,1,0,0,0,22,1,2,1,0,0,0,0,0,2,0,0,2,0.7349503160065696,0.23225001949528623,1
6875,0,0,0,0,3,1,0,1,0,0,0,0,1,0,0,1,2,0.594771733041369,0.02586416008515694,1
6876,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0.26734955640263147,0.0030323711037392185,1
6877,0,0,1,1,50,1,2,1,0,1,0,0,1,2,1,0,1,0.8039205686828402,0.5701142494941424,1
6878,0,1,1,0,27,1,0,1,1,0,2,0,1,2,0,1,2,0.8234884284187467,0.3156037956925733,1
6879,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0.260923535733533,0.0029579594750588556,1
6880,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0.5201938986492037,0.005960242064325824,1
6881,1,0,0,0,6,1,0,1,0,0,1,0,0,0,0,0,2,0.5968839131118618,0.061156546338276316,1
6882,1,1,0,0,15,1,1,1,0,2,0,0,0,0,0,1,2,0.6057464778587802,0.13887146569096004,1
6883,0,1,0,0,8,1,2,1,0,0,0,0,0,1,0,1,2,0.6299938818093727,0.06890647366798765,1
6884,0,0,0,0,13,1,1,1,0,0,0,1,2,1,0,1,2,0.7470986394674332,0.1484254359853494,1
6885,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,2,0.5570775025161724,0.015995862583294888,1
6886,0,0,0,0,32,1,2,1,0,2,2,0,2,2,0,0,0,0.8778144752889254,0.4041094580695578,1
6887,0,0,1,1,35,1,0,1,0,1,0,0,2,0,0,1,2,0.7508456164462399,0.37364492962212775,1
6888,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,2,0.5321888461580643,0.025211111335551484,1
6889,0,1,1,0,47,1,1,0,2,0,0,1,0,0,0,1,1,0.48433591149415245,0.37049727411781586,1
6890,0,0,0,0,2,1,1,1,0,0,0,0,2,2,0,0,2,0.7743703594602961,0.01801659288219156,1
6891,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,2,0.5668715445857332,0.06341835849809316,1
6892,0,0,0,0,44,1,1,1,1,0,0,0,1,1,0,0,2,0.7592518150767809,0.4695630274155923,1
6893,0,0,1,0,12,1,1,1,1,0,0,2,1,0,0,1,1,0.7497027027354661,0.13819137045551722,1
6894,0,0,0,0,9,1,0,0,1,1,0,0,1,2,0,1,2,0.5652961680841218,0.07907437238065512,1
6895,0,0,0,0,12,0,1,0,0,0,1,0,1,1,0,1,0,0.3269186272239547,0.07081253126564209,1
6896,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,0.023588278035390653,0.000209679633146948,1
6897,0,0,0,0,17,1,1,1,0,0,0,0,2,0,0,1,2,0.6739221937557403,0.1768713408868824,1
6898,0,0,1,0,6,1,1,1,0,0,0,0,0,2,0,1,1,0.6582782494753394,0.05264694074726614,1
6899,0,0,0,0,23,1,2,1,0,0,0,0,0,0,0,1,0,0.5958841765976997,0.2104363416282999,1
6900,1,0,0,0,51,1,2,1,0,0,0,0,2,0,0,0,0,0.698756318851767,0.519017784564725,1
6901,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,0.01352137253690841,9.310751604878339e-05,1
6902,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,0.365217088504859,0.004165651376813131,1
6903,1,0,0,0,48,1,1,0,2,0,1,1,1,2,0,0,2,0.6607714592611338,0.46589660826183543,1
6904,0,0,0,0,48,1,2,1,1,1,1,0,2,0,0,0,1,0.7764872449927857,0.5206219201071526,1
6905,1,0,0,0,10,1,2,1,0,0,0,0,1,1,0,1,1,0.7060343701473075,0.10142393079276658,1
6906,0,0,0,0,29,1,2,1,0,1,0,0,2,2,0,1,1,0.8136872450918511,0.3412209424780237,1
6907,0,1,0,0,45,0,0,0,1,0,0,0,0,0,0,1,1,0.5261491885363992,0.3709163183926427,1
6908,1,0,0,0,9,1,2,1,0,0,0,0,2,2,0,0,2,0.7754583235608999,0.10496990048556344,1
6909,1,0,0,0,7,1,0,1,1,0,0,0,0,0,0,1,2,0.6110270346191926,0.06780748874113612,1
6910,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,1,1,0.5427733831075683,0.028937090175651846,1
6911,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,1,1,0.3083508062533178,0.008281068223147742,1
6912,0,0,0,0,11,1,2,1,0,0,0,1,2,2,0,1,2,0.812422610487557,0.12846504843404133,1
6913,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0.06617229009493525,0.0007027912890637837,1
6914,1,0,0,0,5,1,1,1,0,1,0,0,0,2,0,1,2,0.7341522776602236,0.055590384997743866,1
6915,1,0,0,0,69,1,0,1,0,1,2,2,2,2,1,1,0,0.8584564936211989,0.8372331124171979,1
6916,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.27391153165884674,0.0031083570507691293,1
6917,0,0,0,0,10,0,1,0,0,0,0,1,1,0,0,0,2,0.18319886692241086,0.03667268497563936,1
6918,0,1,0,0,47,1,2,1,1,2,2,0,2,1,0,1,2,0.852097180186489,0.5610204988762385,1
6919,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0.5246538375864171,0.006011886983821481,1
6920,0,0,0,0,38,1,0,1,2,2,1,0,0,0,0,1,1,0.653261003431789,0.3709675821522213,1
6921,0,0,0,0,34,1,2,1,0,0,2,0,2,2,0,0,1,0.8277463361979274,0.40475476495411467,1
6922,1,0,0,1,31,1,1,0,0,1,0,1,2,1,0,0,2,0.607433656816733,0.29586135106718753,1
6923,1,0,0,0,3,0,0,0,0,0,1,0,0,1,0,1,2,0.2292817002155146,0.013035869708824116,1
6924,0,0,0,0,7,1,0,1,0,0,0,0,2,1,0,0,2,0.7074741767303284,0.07586370834534799,1
6925,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.09159825694457682,0.0009972172956829312,1
6926,0,0,0,0,54,1,0,1,0,1,0,0,0,0,0,1,2,0.5692993600545788,0.4693914449090738,1
6927,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0.2665898382197801,0.02784127914879797,1
6928,1,0,0,0,15,1,0,1,0,0,2,1,2,1,0,1,2,0.7795169830085261,0.1764636691465916,1
6929,0,0,0,0,15,1,0,1,0,0,0,0,1,1,0,0,1,0.6902962633056966,0.1582907636722922,1
6930,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,0.015558494070766954,0.00011669684744997294,1
6931,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,2,0.03572671681392242,0.0066893664651403945,1
6932,0,0,0,0,21,1,1,1,0,2,0,0,0,0,0,1,2,0.645906327157229,0.21175618596724236,1
6933,0,1,0,0,16,1,2,1,0,0,1,0,2,2,0,1,2,0.799664619791398,0.18094444850184993,1
6934,1,0,0,0,25,1,0,1,0,1,1,0,2,0,0,0,2,0.7200423680562491,0.26727658721695263,1
6935,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0.1448326830661181,0.006112610326993462,1
6936,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0.5382104488265558,0.012387007825954362,1
6937,0,1,0,0,53,1,2,1,0,1,0,0,2,2,0,1,2,0.8330352346397205,0.6380615071861873,1
6938,1,0,1,1,19,1,0,1,0,0,0,0,2,2,0,0,2,0.73240480777958,0.20295551164463269,1
6939,0,0,0,0,23,1,2,1,0,0,2,1,1,2,0,0,2,0.8465831709373195,0.2828495112065643,1
6940,0,0,0,0,7,1,2,1,0,0,0,0,0,2,0,1,2,0.6607404784572262,0.07247373988212044,1
6941,0,0,0,0,5,1,0,1,0,1,0,0,0,1,0,1,1,0.6525633319370034,0.05290123656437452,1
6942,0,0,1,0,43,0,0,1,0,0,0,0,0,1,0,0,0,0.08286859115126025,0.1161719333910891,1
6943,0,0,1,0,34,1,2,1,0,0,0,0,1,2,0,1,2,0.7768509572833615,0.36845074273924283,1
6944,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,2,0.3678251849166825,0.004195852447079285,1
6945,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0.26838814477582207,0.003044397683851113,1
6946,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,2,0.5555908758834393,0.006370129747854042,1
6947,1,0,0,0,25,1,2,1,0,0,2,0,2,2,0,1,2,0.8255178192802493,0.28944278428786807,1
6948,0,1,0,0,48,1,2,1,0,2,2,0,2,0,0,1,2,0.8288703656531657,0.5612705690822104,1
6949,0,0,0,0,8,1,0,1,0,0,1,0,0,0,0,0,0,0.6127872039343242,0.07387265929148348,1
6950,1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,0.6088762500711471,0.006987160361717011,1
6951,1,0,0,0,12,1,2,1,0,2,2,0,2,2,0,1,2,0.9064149622605662,0.15616246569981362,1
6952,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0.27603388141504737,0.003132933302561736,1
6953,1,0,0,0,4,1,1,1,0,1,0,0,2,1,0,1,2,0.7678609526187776,0.04618493536002839,1
6954,0,0,0,0,5,1,0,1,0,0,0,0,1,0,0,1,1,0.6335898319051957,0.043038455032320504,1
6955,0,0,1,0,65,1,2,1,0,0,0,0,2,0,0,1,2,0.6872340436472605,0.6561126037893246,1
6956,0,0,1,0,9,0,1,0,0,0,0,1,1,0,0,0,3,0.1987329292879689,0.035297741025388046,1
6957,0,1,0,0,2,1,2,1,0,1,0,0,0,1,0,0,2,0.7092547834775773,0.016449544532663788,1
6958,0,0,0,0,1,1,0,1,0,1,0,0,2,0,0,0,2,0.6586990126768576,0.007564094844463728,1
6959,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0.11553416168435729,0.006565273698893498,1
6960,0,0,0,0,18,1,1,0,0,0,0,0,0,0,0,0,2,0.458488278873346,0.13629514845720186,1
6961,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,0.5512571001835136,0.006319945765452987,1
6962,0,0,0,0,19,1,2,1,0,1,1,0,0,2,0,1,1,0.7801097961729704,0.2032417463881743,1
6963,0,0,0,0,4,1,2,1,0,0,0,0,0,2,0,1,2,0.684114144549522,0.039446445676266075,1
6964,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0.26929367965525464,0.003054883539511285,1
6965,0,0,0,0,5,1,0,0,0,0,0,2,0,0,0,1,2,0.3462584973014653,0.029132430743653844,1
6966,0,0,0,0,11,0,1,0,0,0,1,0,1,0,0,1,2,0.22256733945251586,0.05169315089198228,1
6967,0,0,0,0,15,1,2,1,0,1,0,0,0,0,0,1,1,0.5966954723303801,0.12595337857826716,1
6968,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0.5403174896905281,0.022114774607775608,1
6969,0,0,0,0,40,1,2,1,0,2,2,0,2,1,0,1,1,0.8169232708982747,0.45717278322398053,1
6970,0,0,0,0,39,1,1,0,0,0,0,0,0,0,0,1,1,0.5443943955140874,0.32952714485839507,1
6971,1,0,0,0,1,1,2,1,0,0,0,0,0,1,0,1,2,0.6808778504575634,0.007820919950775041,1
6972,0,0,0,0,11,1,0,0,1,0,0,0,0,0,0,0,1,0.29819989721111806,0.055421674866627295,1
6973,0,0,1,0,5,1,0,1,0,2,0,0,0,1,0,1,2,0.643378077154666,0.04462057855357188,1
6974,0,0,0,0,3,1,2,1,0,0,0,0,2,0,0,1,1,0.6767283270228565,0.034951695816820685,1
6975,0,0,0,0,4,1,0,1,0,0,0,0,1,0,0,0,2,0.6169191263662387,0.03711517382364695,1
6976,0,0,0,0,61,1,2,1,0,0,2,0,2,2,1,1,1,0.830255516742133,0.7375914766142496,1
6977,0,0,0,0,12,1,2,1,0,0,0,2,1,1,0,0,2,0.781941244253845,0.12852843898904745,1
6978,1,0,0,0,17,0,0,0,0,0,0,1,0,0,0,0,2,0.33107843457481745,0.10174365470068854,1
6979,0,0,0,0,8,1,2,1,1,0,0,1,1,2,0,0,0,0.8151091615242075,0.09569881709096024,1
6980,0,0,0,0,11,1,2,1,0,1,1,0,2,0,0,1,2,0.7959552780560618,0.12015721823845914,1
6981,0,0,0,0,43,1,2,0,1,2,0,0,0,0,0,0,1,0.5058449155729147,0.33572700462311916,1
6982,1,0,0,0,26,1,2,1,0,0,0,1,0,0,0,1,2,0.6158131618107358,0.2493573788038382,1
6983,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0.2711944303763002,0.003076893732778874,1
6984,1,0,1,0,45,1,2,1,0,1,1,0,0,0,0,0,0,0.6955738283814279,0.4675296920387412,1
6985,0,0,0,0,35,1,0,1,0,0,2,1,0,2,0,1,2,0.6980855598143301,0.3529596534925485,1
6986,1,0,1,1,4,1,2,1,0,2,0,0,0,0,0,1,1,0.6177159709107394,0.04222855481141989,1
6987,1,0,0,0,1,1,2,1,0,0,0,0,2,0,0,1,2,0.664283283973258,0.007628759236870117,1
6988,0,0,0,0,14,1,0,1,0,0,0,0,1,2,0,0,0,0.720293310830117,0.14378203975516168,1
6989,0,0,0,0,17,1,2,1,0,2,0,0,2,0,0,1,1,0.7250438261830283,0.1741629390132155,1
6990,1,0,0,0,17,1,1,1,0,0,1,0,2,2,0,0,1,0.8071287412154702,0.18511817025472044,1
6991,1,0,0,0,34,1,1,1,0,1,0,0,0,0,0,1,0,0.5798364485200675,0.29747555695387945,1
6992,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,0.5111397739372195,0.005855397682275558,1
6993,0,0,0,0,6,1,0,1,0,0,0,0,2,2,0,0,2,0.7186236158938895,0.06402855623559073,1
6994,0,0,0,0,15,1,0,2,1,1,1,1,1,1,0,0,0,0.015369652329793648,0.031956294643675595,1
6995,0,0,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,0.7586827577732345,0.008721880307240259,1
6996,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,1,0.5664298607111912,0.02249631463659927,1
6997,0,0,1,0,27,1,2,1,2,1,0,0,2,2,0,0,1,0.8729401675163495,0.3267287703388141,1
6998,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,0.617453682425042,0.014644090590746738,1
6999,0,0,0,0,13,1,0,1,1,0,0,0,0,1,0,0,2,0.6376975431812957,0.12424141145726794,1
7000,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,1,0.5683089143329695,0.02741178598021863,1
7001,0,0,0,0,46,0,0,0,0,0,1,0,0,0,0,0,1,0.07815924422097623,0.12701186654066549,1
7002,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0.524545261659735,0.006010629703156522,1
7003,0,0,0,0,8,1,0,0,0,1,0,1,1,0,0,0,2,0.5000264513361832,0.06911364483603087,1
7004,0,1,0,0,16,1,2,1,0,0,0,0,1,0,0,1,1,0.6646193912976305,0.15456456225823728,1
7005,1,0,0,0,68,1,2,1,0,1,0,0,2,0,0,1,2,0.7178183973342224,0.7066098053572839,1
7006,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,2,0.5648576202088915,0.006477436209088653,1
7007,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,2,0.25277310313928936,0.04855475090586517,1
7008,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,1,0,0.5582068037613998,0.014598333427878415,1
